scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s1,random,524288,0,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,1,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,2,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,3,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,4,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,5,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,6,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,7,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,8,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,9,0.0,0.0,0.0,1,1,1.0,1.0,524288,512,512,2148352,1.9523355576739752,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0
s1,random,524288,0,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.0,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.0,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.0,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.0,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.005,0.0,0.0,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.005,0.00125,0.00125,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.005,0.0025,0.0025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,8,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.005,0.005,0.005,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,0,0.005,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,1,0.005,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.005,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,3,0.005,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,4,0.005,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.005,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.005,0.01,0.01,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
